121 968
  0   1   2   3   4   5   6   7   8   9  10 
117   7  18  29  40  51  62  73  84  95 106 
118   8  19  30  41  52  63  74  85  96 107 
119   9  20  31  42  53  64  75  86  97 108 

109  98  87  76  65  54  43  32  21  10 120 
 99  88  77  66  55  44  33  22  11   0 110 
100  89  78  67  56  45  34  23  12   1 111 
101  90  79  68  57  46  35  24  13   2 112 
102  91  80  69  58  47  36  25  14   3 113 
103  92  81  70  59  48  37  26  15   4 114 
104  93  82  71  60  49  38  27  16   5 115 
105  94  83  72  61  50  39  28  17   6 116 
106  95  84  73  62  51  40  29  18   7 117 
107  96  85  74  63  52  41  30  19   8 118 
108  97  86  75  64  53  42  31  20   9 119 

119   9  20  31  42  53  64  75  86  97 108 
118   8  19  30  41  52  63  74  85  96 107 
117   7  18  29  40  51  62  73  84  95 106 
116   6  17  28  39  50  61  72  83  94 105 
115   5  16  27  38  49  60  71  82  93 104 
114   4  15  26  37  48  59  70  81  92 103 
113   3  14  25  36  47  58  69  80  91 102 
112   2  13  24  35  46  57  68  79  90 101 
111   1  12  23  34  45  56  67  78  89 100 
110   0  11  22  33  44  55  66  77  88  99 
120  10  21  32  43  54  65  76  87  98 109 

108  97  86  75  64  53  42  31  20   9 119 
107  96  85  74  63  52  41  30  19   8 118 
106  95  84  73  62  51  40  29  18   7 117 
105  94  83  72  61  50  39  28  17   6 116 
104  93  82  71  60  49  38  27  16   5 115 
103  92  81  70  59  48  37  26  15   4 114 
102  91  80  69  58  47  36  25  14   3 113 
101  90  79  68  57  46  35  24  13   2 112 
100  89  78  67  56  45  34  23  12   1 111 
 99  88  77  66  55  44  33  22  11   0 110 
109  98  87  76  65  54  43  32  21  10 120 

 27   0  14  18  20  23  27  36  41  43  45  50  59  64  66  68  73  82  86  89  91  95 109 112 114 115 116 118 
 27   0  14  16  17  18  20  23  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0  13  15  19  28  32  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 113 115 116 117 119 
 27   0  13  15  16  17  19  32  34  36  40  49  53  55  57  62  70  75  78  83  91  96  98 100 104 113 117 119 
 27   0   7  14  16  21  23  30  37  39  43  46  52  55  60  69  73  75  78  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  21  23  30  37  39  43  46  52  55  60  69  73  75  78  82  91  96  98  99 105 112 114 119 
 27   0   7  14  16  21  23  30  37  39  43  46  52  55  60  69  73  75  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  21  23  30  37  39  43  46  52  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  21  23  30  37  39  43  46  51  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  21  23  28  30  37  43  46  51  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  37  39  40  41  43  46  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  30  37  39  43  46  52  55  60  69  73  75  78  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  20  23  30  37  39  43  46  52  55  60  69  73  75  78  82  91  96  98  99 105 112 114 119 
 27   0   7  14  16  20  23  30  37  39  43  46  52  55  60  69  73  75  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  30  37  39  43  46  52  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  30  37  39  43  46  51  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  60  69  73  75  78  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  60  69  73  75  78  82  91  96  98  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  60  69  73  75  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  69  73  75  78  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  69  73  75  78  82  91  96  98  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  69  73  75  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  82  88  89  91  96  98 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  82  87  89  91  96 105 109 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  82  87  89  91  96 105 109 112 114 118 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  82  87  89  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  78  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  78  82  91  96  98  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  77  82  91  96 100 105 109 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  77  82  91  96 100 105 109 112 114 118 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  77  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  77  82  89  91  96 105 109 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  77  82  89  91  96 105 109 112 114 118 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  68  73  75  77  82  88  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  64  68  73  82  87  89  91  96 105 109 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  64  68  73  82  87  89  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  43  46  50  52  55  59  64  68  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  41  43  46  50  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  41  43  46  50  55  59  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 119 
 27   0   7  14  16  20  23  29  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   7  14  16  20  23  29  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  41  43  46  50  55  59  64  68  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  40  43  46  51  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  39  43  46  52  55  60  69  73  75  78  82  91  96  98 100 105 112 114 119 
 27   0   7  14  16  20  23  29  37  39  43  46  52  55  60  69  73  75  78  82  91  96  98  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  39  43  46  52  55  60  69  73  75  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  29  37  39  43  46  52  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  28  37  41  43  46  51  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  28  37  41  43  46  50  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  28  37  41  43  46  50  55  59  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  28  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 119 
 27   0   7  14  16  20  23  28  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   7  14  16  20  23  28  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  28  37  41  43  46  50  55  59  64  68  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  14  16  20  23  28  30  37  43  46  51  55  60  64  69  73  78  82  87  91  96  99 105 112 114 119 
 27   0   7  13  15  20  28  33  34  36  41  43  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  28  32  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 106 113 115 119 
 27   0   7  13  15  20  28  32  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 105 113 115 119 
 27   0   7  13  15  20  28  32  34  36  41  49  54  57  62  66  70  75  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  28  32  34  36  41  49  54  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  28  32  34  36  41  44  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  23  28  36  41  43  45  49  58  62  64  66  71  79  85  92  94  98 100 107 113 115 120 
 27   0   7  13  15  20  23  28  36  41  43  45  49  58  62  64  66  71  79  85  92  94  98 100 107 113 115 119 
 27   0   7  13  15  20  23  28  36  41  43  45  49  58  62  64  66  71  79  85  92  94  98 100 106 113 115 119 
 27   0   7  13  15  20  23  28  36  41  43  45  49  58  62  64  66  71  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  23  28  36  41  43  45  49  58  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  23  28  36  41  43  45  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  23  28  36  41  43  44  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  23  28  32  36  41  44  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  92  94  95  96  98 100 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  85  92  94  98 100 107 113 115 120 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  85  92  94  98 100 107 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  85  92  94  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  84  92  98 100 105 107 113 115 120 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  84  92  98 100 105 107 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  84  92  96  98 100 105 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  84  92  95  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  84  92  94  98 100 107 113 115 120 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  84  92  94  98 100 107 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  83  92  96  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  83  92  96  98 100 105 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  71  75  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  70  75  79  83  92  96  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  70  75  79  83  92  96  98 100 105 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  66  70  75  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  64  66  71  79  85  92  94  98 100 107 113 115 120 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  64  66  71  79  85  92  94  98 100 107 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  64  66  71  79  85  92  94  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  64  66  71  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  58  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  57  62  66  70  75  79  83  92  96  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  57  62  66  70  75  79  83  92  96  98 100 105 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  57  62  66  70  75  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  45  49  54  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  43  45  49  58  62  64  66  71  79  85  92  94  98 100 107 113 115 120 
 27   0   7  13  15  20  22  28  36  41  43  45  49  58  62  64  66  71  79  85  92  94  98 100 107 113 115 119 
 27   0   7  13  15  20  22  28  36  41  43  45  49  58  62  64  66  71  79  85  92  94  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  43  45  49  58  62  64  66  71  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  43  45  49  58  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  36  41  43  45  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 105 113 115 119 
 27   0   7  13  15  20  22  28  34  36  41  49  54  57  62  66  70  75  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  34  36  41  49  54  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  20  22  28  33  36  41  44  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  19  28  32  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 106 113 115 119 
 27   0   7  13  15  19  28  32  34  36  41  49  54  57  62  66  70  75  79  83  92  96  98 100 105 113 115 119 
 27   0   7  13  15  19  28  32  34  36  41  49  54  57  62  66  70  75  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  19  28  32  34  36  41  49  54  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  19  28  32  34  36  41  44  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   7  13  15  19  23  28  32  36  41  44  49  57  62  64  66  70  79  83  85  92  98 100 106 113 115 119 
 27   0   6  14  20  23  27  29  37  43  46  50  52  55  59  68  73  75  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  37  43  46  50  52  55  59  68  73  75  77  82  91  96 100 105 109 112 114 118 
 27   0   6  14  20  23  27  29  37  43  46  50  52  55  59  68  73  75  77  82  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  37  43  46  50  52  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  37  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  46  50  52  55  59  68  73  75  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  46  50  52  55  59  68  73  75  77  82  91  96 100 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  46  50  52  55  59  68  73  75  77  82  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  46  50  52  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  66  68  73  75  76  82  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  77  82  86  91  96 100 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  77  82  86  91  95 100 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  77  82  86  91  95 100 104 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  77  82  86  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  77  82  86  89  91  95 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  77  82  86  89  91  95 104 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  76  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  75  77  82  91  96 100 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  68  73  75  77  82  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  66  68  73  82  86  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  66  68  73  82  86  89  91  95 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  65  66  68  73  82  86  89  91  95 104 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  64  66  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  64  66  68  73  82  86  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  64  66  68  73  82  86  89  91  95 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  59  64  66  68  73  82  86  89  91  95 104 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  55  59  68  73  75  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  55  59  68  73  75  77  82  91  96 100 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  55  59  68  73  75  77  82  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  43  45  50  52  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  41  43  46  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  41  43  45  50  59  64  66  68  73  82  87  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  41  43  45  50  59  64  66  68  73  82  86  89  91  96 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  41  43  45  50  59  64  66  68  73  82  86  89  91  95 105 109 112 114 118 
 27   0   6  14  20  23  27  29  36  41  43  45  50  59  64  66  68  73  82  86  89  91  95 104 109 112 114 118 
 27   0   6  14  20  23  27  29  36  41  43  45  50  55  59  64  68  73  82  87  89  91  96 105 109 112 114 118 
